job_link,job_skills
https://ca.linkedin.com/jobs/view/chef-du-service-des-archives-m%C3%A9dicales-medical-records-manager-at-h%C3%B4pitaux-shriners-pour-enfants-canada-3784007995,"Medical Records Management, Analysis, Evaluation, Digitization, Preservation, Accessibility, Transcription, Medical Records, Medical/Hospital Information, Planning, Organizing, Leading, Coordinating, Controlling, Electronic Medical Records, Performance Improvement, Health Information Services, Confidentiality, Protection, Transmission of Information, Customer Service, Collaboration, Privacy Officer, Human Resources Management, Material Resources Management, Financial Resources Management, Informational Resources Management, College Diploma in Medical Records, Bachelor's Degree in Relevant Field, Experience in Health and Social Services Network, Experience in Management Position, Fluency in English and French, Mobilizing Leadership, Team Spirit, Managerial Courage, Collaboration, Partnership, Interpersonal Communication Skills, Organizational Communication Skills, Autonomy, Rigor, Analysis, Problem Solving, Personnel Management, Results Orientation, Sound Resources Management, Performance Management, Credibility, Organizational Skills, Change Management Skills"
https://ca.linkedin.com/jobs/view/associate-lawyer-canadian-business-immigration-ottawa-ernst-young-at-careerbeacon-3769207218,"Canadian Business Immigration Law, Temporary work permits, Permanent residence applications, Management of client deliverables, Management of law clerks and client service teams, Business development, Law degree, Excellent managerial organizational and verbal/written communication, Ability to work independently and multitask, Ability to handle sensitive and confidential information, Team player, Confidence to speak up and influence a team"
https://www.linkedin.com/jobs/view/claims-adjuster-at-theron-solutions-3792209970,"Claims Investigation, Claims Analysis, Claims Resolution, Risk Management, Multistate Compliance, Industry Best Practices, Worker's Compensation, General Liability"
https://www.linkedin.com/jobs/view/senior-m-a-strategy-counsel-at-jdhuntr-in-house-counsel-jobs-3799944656,"Senior Counsel, Mergers and Acquisitions (M&A), Corporate Law, Contract Law, Securities Law, Legal Due Diligence, Purchase Agreements, Confidentiality Agreements, Transactional Documents, Business Acumen, Strategic Thinking, Communication, Collaboration, Juris Doctor Degree, Active Bar Membership, Years of Experience in M&A Transactions, Drafting, Negotiation, FastPaced Environment"
https://www.linkedin.com/jobs/view/clinical-educator-at-fresenius-medical-care-north-america-3791762055,"Training and education, Nursing practice, Clinical quality goals, Patient safety, Chronic kidney disease treatment programs, Lifelong learning, Coaching, Technologies, Generational learning techniques, Immersive learning experiences, Leadership competencies, Communication, Customer service, Continuous quality improvement, Decisionmaking, Metric / KPI programs, Data documentation, Reporting, Quality improvement processes, Products, Services, Strategies, Physical demands, Working conditions, Travel, Supervision, Associate or Bachelor’s degree, School of Nursing, Advanced degree BSN or MSN, RN state licensure, Minimum 1year dialysis experience, CDN or CNN, CPR BLS Certification, EO/AA Employer, Drugfree workplace"
https://www.linkedin.com/jobs/view/traveling-superintendent-aviation-high-end-interiors-at-je-dunn-construction-3651900773,"Communication skills, Presentation skills, Proficiency in MS Office, Project management skills, Proficiency in project management software, Proficiency in construction technology, Proficiency in scheduling software, Ability to apply Lean process and philosophy, Knowledge of specific trades and scopes of work, Knowledge of selfperform and labor productivity, Ability to manage budgets, Knowledge of organizational structure, Knowledge of layout skill, Knowledge of crane flagging and rigging, Ability to understand document changes, Ability to build relationships and collaborate, High School Diploma or GED, Bachelor’s degree in construction management, 5+ years construction experience, 3+ years field supervision experience, Experience with Lean principles, Valid and unrestricted drivers license, Ability to lift up to 50 pounds, Willingness to work nontraditional hours, Standing Walking Climbing Bending Reaching above Shoulder Pushing Pulling, Sitting Viewing Computer Screen, Medical/ Pharmacy Plan, Dental, Vision, Life Insurance, Flexible Spending Account (FSA), Dependent Care Reimbursement Account, Health Savings Account(HSA), LimitedPurpose FSA, Shortterm disability (STD), longterm disability (LTD), Critical Illness, Accident and Hospital Indemnity Insurance, Employee Assistance Program (EAP), Tuition reimbursement, Employee Stock Ownership Program (ESOP), 401k) plan, Vacation Days, Health Days (paid sick leave), Holidays, Parental Leave"
https://www.linkedin.com/jobs/view/senior-accountant-at-creative-financial-staffing-cfs-3793864145,"Senior Accountant, Job Costing, Inventory Management, Reconciliations, Journal Entries, External Audits, Incurred Cost Submissions, Ad hoc Projects, Reporting, Epicor, Written Communication, Verbal Communication"
https://ca.linkedin.com/jobs/view/registered-nurse-registered-psychiatric-nurse-rn-rpn-mental-health-and-substance-use-princeton-bc-potential-relocation-assistance-at-workathome-jobboard-3796601116,"Mental health, Substance use, Case management, Community support, Urgent response, Brief mental health assessments, Crisis intervention, Multidisciplinary teamwork, Flexibility, Critical thinking, Collaboration, Communication, Problemsolving, Clinical skills, Therapeutic modalities, Evidencebased treatment, GP shared care, Education, Support, Permanent Full Time (1.0 FTE) opportunity"
https://www.linkedin.com/jobs/view/earn-up-to-%241-500-week-fix-cars-as-a-mobile-mechanic-at-yourmechanic-acquired-3787725492,"Automotive repair, Car maintenance, Mechanical skills, Problemsolving skills, Communication skills, ASE certifications, Driver's license, Basic automotive tools, Mobile mechanics, Automotive technician, Fulltime mechanics, Parttime mechanics, Master mechanics, High pay, Flexible hours, Honda, Toyota, Ford, Chevrolet, Nissan, Dodge, Hyundai, BMW, Mercedes, Audi, Volkswagen, VW, Timing belt, Oil change"
https://www.linkedin.com/jobs/view/psychiatric-mental-health-physician-%24250-000-yearly-%24375-000-yearly-at-doccafe-3651134645,"Physician, Healthcare, Job Posting, Job Search, Advanced Search, Email Alerts, Profile Page, CV, Credentials, Medical Information, Confidentiality, Career Matching, Email"
https://uk.linkedin.com/jobs/view/senior-structural-engineer-at-calibre-search-3801458093,"Civil Engineering, Structural Engineering, Project Management, Computer Analysis, Design, TEDDS, Tekla Structural Designer, Fastrack Portal Frame, CADS Wall Panel, P Frame, MasterSeries Retaining Wall, CAD/Revit, Design Meetings, Communication, Team Work, Problem Solving, Engineering Consultancy, Career Development"
https://www.linkedin.com/jobs/view/extended-day-program-teacher-at-the-fessenden-school-3804217319,"Classroom management, Creativity, CPR/AED & first aid certification, Flexibility, High school diploma or equivalent, Prior experience working with children"
https://mx.linkedin.com/jobs/view/auditor-de-mercancia-at-nabe-3801735940,"Inventory Management, Auditing, Data Entry, Computer Proficiency, Shift Work, Warehouse Experience, Shipping Experience, Inventory Experience, Documentation, Reporting"
https://www.linkedin.com/jobs/view/account-executive-at-hunter-hamilton-3799477043,"KPI, Negotiation, Sales, Communication, Leadership, Planning, Presentation, Technical, Presentation"
https://www.linkedin.com/jobs/view/account-executive-at-right-fit-recruiting-3792871635,"Account Management, Advertising, Project Management, Media Planning, Creative Development, Client Relations, Budget Management, Project Estimation, Statement of Work, Invoicing, Strategic Planning, Internal Communication, Collaboration, Media Landscape, Data Analysis, Reporting, Presentation Skills, Microsoft Office Suite, Project Management Software, Communication Tools"
https://www.linkedin.com/jobs/view/registered-nurse-ii-med-surg-tele-unit-1s-part-time-nights-sign-on-bonus-at-jobs-for-humanity-3785384094,"Nursing, Healthcare, Communication, Teamwork, Patient Care, Critical Thinking, Problem Solving, Time Management, Medical Terminology, Electronic Health Records (EHR), CPR, BLS, ACLS, RN licensure in the state of employment"
https://uk.linkedin.com/jobs/view/quantity-surveyor-full-time-or-part-time-at-critical-project-resourcing-ltd-3799909979,"Quantity Surveying, Loss & Expense claims, Network Rail Communications, Projectbased background, OLE (Overhead Line Electrification) equipment, Quantity Surveying or Commercial Management, Royal Institution of Chartered Surveyors, Chartered Institute of Building, Part time, Remote hybrid, Nottingham, Sheffield, Birmingham, Derby, Leicester"
https://www.linkedin.com/jobs/view/customer-service-representative-at-family-dollar-3789112139,"Customer Service, Sales, Retail Operations, Merchandise Handling, Cashiering, Security, Problem Solving, Organization, Communication, Decision Making, High School Diploma or Equivalent, Retail Experience, Ability to Lift 4055 lbs, Ability to Work Flexible Schedule"
https://uk.linkedin.com/jobs/view/account-manager-healthcare-sector-at-informed-solutions-3791995772,"Business Development, Account Management, Stakeholder Management, Project Execution, Negotiation, Communication, Interpersonal Skills, Time Management, Attention to detail, Punctuality, Reliability, MS Office Suite, Hybrid Working, Private Health Care Cover, Gym Membership, Generosity, Professional Development, Mental Health Support, Maternity Leave, Paternity Leave, Company Pension Contribution, Profit Share Scheme, Referral Scheme"
https://www.linkedin.com/jobs/view/patent-counsel-at-whirlpool-corporation-3791121888,"Legal contracts, Drafting letters of agreement, Commercial law, Financial law, Employment contracts, Patent protection, Intellectual property litigation, Freedom to operate, Prosecution and maintenance of global patent portfolio, Negotiation of intellectual propertyrelated contracts, Patent strategy, Patent litigation, IP transactions, Patent monetization, Global patent portfolio management, Analytical skills, Organization skills, Communication skills, Project management skills, Bachelor's degree in a technical field, JD from an accredited law school, Experience in patent litigation, Experience in IP transactions, Experience in patent monetization, Experience in global patent portfolio management, Admission to practice before the U.S. Patent and Trademark Office"
