job_role,industry,avg_salary_usd,experience_required_years,education_level,task_repetition_level,creativity_requirement,physical_labor_level,analytical_complexity,social_interaction_level,ai_tool_availability,ai_tool_maturity_score,percent_tasks_automatable,job_growth_rate,skill_complexity_score,regulation_strictness_level,ethical_risk_level,communication_requirement,domain_specific_knowledge_level,team_collaboration_level,ai_dependency_current,ai_dependency_future,training_hours_needed,job_demand_index,automation_risk_score
Business Analyst,Education,79156,2,High School,0.31294561734835846,0.8888879396564826,0.0583962240591539,0.1689542018585367,0.23102617584429297,Claude,0.24992366097309304,0.22972282158730672,-0.038715890936932784,0.5371888395659866,0.6794984109053237,0.5706488729494684,0.33770820881830743,0.1452951367808546,0.19523988130013592,0.06636646662600676,0.23320812595926566,192,0.38311924884647774,0.33344898762893804
Mechanic,Finance,117453,4,Bachelor,0.5741619996095829,0.3221934506479628,0.2180164985319386,0.7513742653580107,0.8581626771823575,Midjourney,0.31352036081016155,0.7983031878145758,-0.05783326539463493,0.4207387266863005,0.3569598755063932,0.5103710424092065,0.47200549226743727,0.19909401140701855,0.39814623422791295,0.7209649395496398,0.9954127036203003,88,0.15039830922887454,0.8401739208538073
Product Manager,Marketing,55938,13,Bachelor,0.500755274740986,0.013404814251991026,0.9614708845247492,0.08364309058326702,0.4663641188326113,None,0.5289092375778245,0.08612855885707582,0.08208389196837784,0.7039476766227631,0.21253913283993142,0.47145553085113545,0.821301435919741,0.27516689945719985,0.06956500588690095,0.5002249118845211,0.9673959873786709,342,0.19418731186873428,0.8113979369585518
Software Engineer,Tech,89164,2,Bachelor,0.48956090622760573,0.8433916463290707,0.5343644288593793,0.5652924095178975,0.5306355823724562,AutoGPT,0.2786057851313827,0.7958631974417281,-0.06448925666417346,0.8606049027107543,0.8665313313089716,0.36497592151303593,0.6816973929198892,0.2294664754498501,0.9720742292468363,0.1749430968135408,0.8599938825427799,487,0.120089584747744,0.028368591965683976
Electrician,Manufacturing,90282,6,Bachelor,0.45610539951721263,0.9418212689647267,0.37835360326191203,0.5518951394991458,0.7539365442663667,AutoGPT,0.8245299665869112,0.38904229981452165,-0.058004500964778216,0.3070488843568324,0.31809827587541617,0.4742055221730602,0.2140670631196363,0.5033067345665891,0.06623340866897853,0.08513082283156181,0.9161291348207722,178,0.1600838272735332,0.14027655837512798
Software Engineer,Manufacturing,77801,6,Master,0.20562947553228128,0.6555581974173488,0.762038463389075,0.3883850446467406,0.7794306078033432,Midjourney,0.8192312779048112,0.0795071620173955,0.044267836815823025,0.9047710772447933,0.044364242553260214,0.5860114836597305,0.49866774011895687,0.9052181703644198,0.2018908535000784,0.22608421872753337,0.5750407632159262,83,0.42251413897015533,0.7559012167332496
Consultant,Energy,170537,13,Master,0.7557099224923928,0.23143663046342466,0.5245189426558096,0.8445711476685672,0.6426508330805681,Gemini,0.7243404378292654,0.42442626152646235,-0.04348062316944065,0.7069517982722461,0.2786587127412299,0.7335693162007988,0.9759593167457726,0.18391509306188658,0.4280316364358788,0.92075144699635,0.3677882295457191,68,0.2456646652813097,0.33573289636637527
Doctor,Education,33326,1,Bachelor,0.4513360327392887,0.2517444642825304,0.01316277143189759,0.004370644786012234,0.938431815412743,None,0.6893102047560431,0.3005023005338513,0.014844114210968151,0.03716611284428528,0.17945136996246636,0.9178755811186461,0.8630231756665131,0.4534464630888848,0.9334058296752379,0.6776547385162097,0.3431524542045452,171,0.8845784768612241,0.6435910669585375
Data Analyst,Education,164731,12,Bachelor,0.9585162750026057,0.4665928734356195,0.7362375967151179,0.5201794018985207,0.9822984363204194,ChatGPT,0.5473015074949414,0.5919521827826496,0.03822933820161159,0.7912428975576318,0.3197312159759891,0.04438409532151255,0.19180339756920606,0.663929488287163,0.17873716321217248,0.24224068266078425,0.9337247680847556,39,0.9609287300341999,0.5626757389940499
Nurse,Energy,145819,12,Bachelor,0.2608084271927763,0.8978310796014195,0.7322175600528613,0.21715354983518742,0.9468854443746169,AutoGPT,0.3471122571083173,0.47252663309381293,-0.03139256075454225,0.494627063523832,0.6132661796242473,0.5693440187580908,0.17978589764323705,0.18379416890611588,0.39977849092832163,0.8937446185083368,0.9588655863145787,98,0.6913650434911426,0.6520673153948854
Plumber,Education,34763,6,Master,0.6827438396270411,0.14959765614755838,0.1651487121099744,0.7434986191164329,0.8241791853439435,AutoGPT,0.8369384527732424,0.2967773910883501,-0.014111437282624817,0.9454608918121274,0.5004318874387497,0.751973977703274,0.8283945173701613,0.1539921113606577,0.9893170582032892,0.13649467201347865,0.44048497891758076,327,0.8087611094468826,0.05369655092428727
Lawyer,Manufacturing,171900,10,PhD,0.9407170796391084,0.825973669583487,0.9566600884242134,0.04306742630609717,0.7056252202442514,Copilot,0.8588321712517724,0.8622659444055155,-0.04744829323691366,0.3236314972408961,0.7108503823423064,0.11555413336658282,0.19889450142980425,0.15536272919799876,0.6020476261698857,0.6884419306134728,0.6070900680613476,79,0.2551195355791215,0.9311192055302268
Graphic Designer,Construction,77588,5,High School,0.6634583230160925,0.29130280870515035,0.22390813154111433,0.8315546881815776,0.6633258578816675,None,0.049509468864167405,0.40682142484556894,0.015106122290573204,0.5912136591363727,0.333832138636758,0.9114977934554581,0.4527893931365662,0.8819839634032026,0.614583273661683,0.4248454569893674,0.8052696816603377,320,0.6650239741581233,0.020969549755315287
Electrician,Healthcare,41221,9,Master,0.8712729076173946,0.8085861694290979,0.4577493673821993,0.8380922267069515,0.1037501769205339,ChatGPT,0.3986194139240793,0.47068999180177873,0.14809997733435082,0.9561461831310918,0.11980841978996293,0.24498976186645272,0.18075863407862147,0.71126543694717,0.9741293674567663,0.26831614276466054,0.7025080667533202,366,0.057998652936127826,0.008032495984745314
Customer Support,Manufacturing,172283,8,Bachelor,0.8274809597570061,0.9202711976015386,0.11473596126091468,0.8328660124035029,0.2714843468191125,None,0.02662758045022451,0.8466285247524576,-0.009322024782929123,0.27115973302760144,0.16026777093469047,0.8333319192094832,0.01466286203424394,0.3363687776230472,0.5060981905193407,0.2623074344484836,0.8696785161475751,474,0.9602160853089958,0.22615300238889735
Mechanic,Tech,43569,12,High School,0.36011771548900384,0.4274938719943202,0.6032823194505884,0.15256852673266985,0.0056882235293770345,AutoGPT,0.8394773946996347,0.08905660834402129,0.0633325948108848,0.47195354439971116,0.7972827647646222,0.6620066651158971,0.8754036461334433,0.9025612187178932,0.002560744534306769,0.5008033463151458,0.608632413388916,109,0.6702069653069417,0.9934959194307331
Marketing Specialist,Retail,67860,8,High School,0.6001239399394965,0.36505065410553084,0.3754511200572125,0.6304065185610449,0.13740987023399187,Gemini,0.17709324652204184,0.3898931417777447,0.05897361275483287,0.752495484531686,0.09799065768056503,0.5595465936915738,0.7790044421741403,0.9535457008247888,0.030979643468057594,0.9314933890689208,0.5824815880578723,497,0.31685117147298314,0.0725324346003734
Graphic Designer,Energy,75337,1,Bachelor,0.1562613398113556,0.8022213189713018,0.35317346220970547,0.014367359183389605,0.43922947716918836,AutoGPT,0.6738667648165327,0.4028566865283898,0.09662045821228527,0.6910986851135842,0.7981262176864399,0.8692423729151905,0.47058842928899025,0.3982737915104252,0.6813981334913026,0.7423242191022802,0.3757809783806041,105,0.7730415587839066,0.8745001740107142
Accountant,Finance,174587,6,Bachelor,0.5355258826955995,0.529482882379394,0.8269768772209473,0.8479625912891998,0.14653655078907335,ChatGPT,0.35737581769437,0.4958256551566834,0.07797960931260803,0.8387032665875165,0.2126293504809803,0.9692344896756502,0.15957900001726288,0.5104475648015451,0.21151122848064496,0.6621187626294804,0.07327805635489892,287,0.015799449203989124,0.1590890704433059
Marketing Specialist,Marketing,101695,4,High School,0.2304219718143372,0.6844490484631971,0.009561712850478243,0.7229751935086205,0.9016634146767579,Copilot,0.8160654532321651,0.1061205923594053,-0.09705506650699575,0.5197966794284832,0.6784046180265694,0.9971308659545336,0.806417708206349,0.35808464360953496,0.47848073577606465,0.8755208773984703,0.055542138842004096,384,0.3762362353904112,0.10910329319019085
UX Designer,Finance,136749,12,Bachelor,0.7437368149524456,0.6228292369611795,0.7979467708924225,0.5311537308992527,0.805699185335282,ChatGPT,0.5096869002537645,0.10266012124955137,-0.022695726874081917,0.3189211918824765,0.6230962887319266,0.6832810150588804,0.35936727593119244,0.22755582303318966,0.5513722562539735,0.5703358938159764,0.15175091831509457,362,0.8956577629644202,0.7789703976190943
Data Analyst,Manufacturing,73790,5,Bachelor,0.5280584218921246,0.15288884564479632,0.5714485657480787,0.7305914330966171,0.07161191208951823,None,0.3244019244515568,0.41641595576591584,0.11755836946948012,0.5350846098798043,0.09826043676044127,0.3391310906337279,0.6619491611542303,0.7800098872429753,0.6673501127678253,0.19193578579112947,0.05777308747781418,31,0.2631995630782321,0.8466787145536686
Doctor,Tech,98580,0,Bachelor,0.4112273626316605,0.8447903602895617,0.9860985134801991,0.09432409665177222,0.24891371546726604,None,0.32387066725074043,0.03302900834672784,0.03488755464428117,0.3499600316400673,0.6658635020838439,0.874699247919733,0.3166944436897041,0.649062671966287,0.08374665234956014,0.977166800511253,0.5351440558060886,365,0.6679143120790633,0.7921828884592114
Business Analyst,Manufacturing,35636,6,Bachelor,0.26879709616697756,0.1957751114131362,0.589443220604249,0.5286558321768563,0.8190718846115088,Gemini,0.3269272424215779,0.2549843590596351,-0.07394397845283576,0.17643053693911626,0.447507492074815,0.6543483089809873,0.4322871049442034,0.366890387350964,0.7600436823267196,0.5347440066532343,0.4035771178953511,91,0.3601036823996926,0.24102887918774918
Lawyer,Retail,107129,5,High School,0.9986984818412868,0.9322821440707808,0.05537913414795792,0.29127649181644544,0.8030461265598735,Copilot,0.788579216919303,0.20117675377156363,-0.03096577808146775,0.5549697026243513,0.7071619362811307,0.32332919840956365,0.5354718292690596,0.01437998317795608,0.9201680149648778,0.3152929628549176,0.026275493200533684,229,0.39236433568669404,0.879842726067651
Business Analyst,Construction,163964,3,Bachelor,0.07171052088493268,0.25057129142214785,0.050645326443726324,0.972619463222973,0.9454505501177888,ChatGPT,0.7111155988266735,0.48938626132357477,-0.029153471176854573,0.048380553786596114,0.8354738685772971,0.932364634469886,0.762016272711528,0.7636733953371468,0.25574553666179844,0.778170632286055,0.021893414200887862,406,0.7459370501544841,0.07188543219013832
Teacher,Marketing,51672,0,High School,0.04356068057242002,0.7338809732737419,0.8831529863718319,0.8571179506239017,0.9975477616173603,Gemini,0.319214107346533,0.011159557218210603,0.11829433859777244,0.03657530299371625,0.03949936920534802,0.747650397960598,0.8320685878845195,0.4773714294565037,0.380446075958743,0.46399564064461085,0.5230155938763291,475,0.9102059981969132,0.34197746323905953
Civil Engineer,Retail,35812,8,Bachelor,0.21725740049386455,0.28465539349359203,0.8412141455110531,0.7332756958339769,0.9762700632411219,Gemini,0.490208088943603,0.6757334502639705,0.03835031776764686,0.06457353944062849,0.6479628318784386,0.452827803960858,0.44354674685499074,0.07308532531899326,0.7438181555769361,0.012461698080903028,0.5491132227413374,288,0.16671852296540957,0.46318312572777964
Product Manager,Energy,30654,3,High School,0.9710724586278197,0.3177854085868639,0.3458900755820232,0.9337476352497319,0.41013798572144144,Midjourney,0.07615338552932538,0.855587307130736,0.05208090521134989,0.6726111728439315,0.10495782760378103,0.4544905931658204,0.2330401323462603,0.12450237838815092,0.24844066267719567,0.31994632518356325,0.037285705971955685,492,0.2768921087555468,0.06773527160702275
Software Engineer,Energy,84633,1,Bachelor,0.9792381683199844,0.3100018527823053,0.6180324841811372,0.34684330456547374,0.25032844380203223,AutoGPT,0.8275002683594231,0.7067415182393043,-0.00823382734998962,0.40698685054114303,0.37887557439683184,0.9959285705532426,0.15364932847802315,0.6283778727468056,0.5422445639062338,0.4571939225780236,0.6699877338919891,411,0.4877851826226335,0.5798432785486162
Software Engineer,Manufacturing,47143,7,High School,0.654927734772136,0.7478922540260833,0.4895913570556003,0.9008798989881812,0.7584101904270625,None,0.26595480944374594,0.8180781693620001,-0.0849224039939003,0.4941151823537586,0.012678506027301917,0.373709104506431,0.34074787125338224,0.5463323544680145,0.6599468363444047,0.3726204301016026,0.1258680716552264,83,0.6138160659076112,0.5593830170655902
Civil Engineer,Tech,85934,1,Bachelor,0.8801066672064047,0.5568151179693931,0.9671640551360522,0.3252382321067103,0.2992728927440308,Copilot,0.8892251418386968,0.6433164037981866,-0.08118792925080537,0.3433988627591624,0.32864381138009524,0.09408067789640939,0.8017834861690197,0.24047826857275978,0.8792739609170876,0.5517451218084172,0.4945173206743645,75,0.4677871127874008,0.9921825749081836
Consultant,Retail,97334,4,Master,0.2139617308407954,0.8829524558474972,0.9499609008768916,0.732796719691153,0.8064003601313298,Copilot,0.596796693012926,0.5073670343891417,0.005095635406940191,0.25363622455114454,0.16935484928955857,0.5385615201977919,0.27398182531148974,0.13987928588739373,0.34536574138596565,0.1833596809038709,0.15881302842242073,279,0.805528694932143,0.6216640027879551
UX Designer,Legal,133463,10,High School,0.9720420941766236,0.30737271920404485,0.9838390085407746,0.7364169117764491,0.5339547303979244,AutoGPT,0.5678201622160424,0.21902159730966742,-0.0556265303976011,0.3583051624075855,0.5562642948467035,0.8848540505632171,0.047519966147041015,0.8847342770398517,0.4926482311047181,0.5724358943893445,0.039061607221776984,425,0.7680948846147487,0.3975456768189961
Electrician,Tech,155851,5,Bachelor,0.14278485013956466,0.6919925220567443,0.8664487806342642,0.018349876454093472,0.7939272752349539,None,0.16271874231422156,0.2796263476828641,-0.07393436011640114,0.19337816953660947,0.5122714861350365,0.5845197860481635,0.5642760870141527,0.13486690507738663,0.18459940674884256,0.9865232910203758,0.2123652020737934,423,0.4052429220355944,0.7901848475346278
Sales Manager,Construction,59087,10,High School,0.10112518818165828,0.7529485996631107,0.9095515907751013,0.3610596982781952,0.27587987971701045,None,0.06953535959001644,0.3177080037195177,-0.034439113792205184,0.6787579081589565,0.7932744203037838,0.7930874727337991,0.03361362684168456,0.08567621611418652,0.30761047762539573,0.7538120250529541,0.46414577261543544,156,0.04061187266053834,0.33496700417359726
Product Manager,Energy,172690,12,Bachelor,0.1122115392472729,0.15148211302995818,0.21727877876713642,0.019432672408497886,0.5080273155538209,ChatGPT,0.5526165809818268,0.03801766946648377,0.08551159015016915,0.10173549452946196,0.6399613134974993,0.054864699256108374,0.8849251407872926,0.6199418732016677,0.09493639270873322,0.6845492823701994,0.7439092791675146,334,0.19449637881737936,0.5328686543725368
Plumber,Manufacturing,38446,7,Bachelor,0.5731279232725647,0.40058935731981116,0.8310067889897745,0.9970920176102486,0.564023793602182,Midjourney,0.467989123255224,0.9130887714119003,-0.08174542390071765,0.5169007154104291,0.714625883420646,0.6733947415301921,0.6780604795384513,0.25255228269173846,0.19763774502338627,0.20061005709851498,0.26555782975960884,259,0.4869526492092453,0.05546960679322077
HR Specialist,Education,132127,10,Bachelor,0.7809744007180524,0.4828174943504111,0.7088571132042747,0.122196761829238,0.9431080677201321,Copilot,0.11968303357726262,0.900302702633374,0.012056477309461494,0.47682699409605644,0.09248007755121401,0.07919411656948816,0.2568453570134428,0.6565999913990089,0.34621132735949434,0.5817739411325809,0.6850645457094057,185,0.9275137566620668,0.3226657744660447
Data Analyst,Energy,78867,0,Bachelor,0.3666671778746331,0.3556873898943743,0.9627865088280702,0.5428108956481094,0.2665975768304173,Gemini,0.8355877225181867,0.10777784952995517,0.10652178989100713,0.3019236177450636,0.027764827087029986,0.5563566806997877,0.4690915041293078,0.4890980362774854,0.4242718226711705,0.8196751556800312,0.8626936195569102,105,0.5675694868517948,0.528108014753994
